video_id,publish_time,views
RsGqQC2tRRM,2018-02-12T20:00:00.000Z,312563
q1mE6MRHz6U,2018-02-13T14:00:05.000Z,148565
1R0Xgq1bxZI,2018-02-12T19:00:00.000Z,343814
GYLBjScgb7o,2018-02-11T12:42:25.000Z,1858332
5y0ARoVF6Qg,2018-02-12T19:23:51.000Z,195039
obRG-2jurz0,2018-02-13T09:50:47.000Z,144532
J3FcbFqSoQY,2018-02-13T04:09:35.000Z,86300
0noUI5HLY4I,2018-02-12T17:35:25.000Z,136041
JNWwVDkj24g,2018-02-11T16:45:28.000Z,764812
fVVS9Tng7C0,2018-02-12T14:26:34.000Z,117661
vxfJbW6KDp4,2018-02-12T16:00:04.000Z,356206
b-5c_Z3pUVk,2018-02-12T17:30:10.000Z,48185
v3y7FE76H7c,2018-02-11T14:52:09.000Z,533653
we_Cs4Q0P2A,2018-02-13T07:00:06.000Z,84393
Lok2EvthO-U,2018-02-12T18:31:46.000Z,131016
lGEY8IulWiA,2018-02-10T21:09:34.000Z,6902172
zG3PLW534Wg,2018-02-12T12:10:44.000Z,144466
Mjl4OReUX-c,2018-02-11T21:00:01.000Z,283435
n1PrGpIekYY,2018-02-12T17:00:07.000Z,762571
7BlT28Tl_VI,2018-02-11T01:00:03.000Z,2200949
PaZsrAi6iJg,2018-02-12T13:59:48.000Z,159616
VXQ1FD77egw,2018-02-11T14:03:50.000Z,581995
_7QuvSK-A5E,2018-02-11T18:09:35.000Z,1586314
IqutUA3UOuw,2018-02-11T18:45:54.000Z,71817
BHloD113J54,2018-02-12T16:00:01.000Z,115655
dQjTQFRZsD4,2018-02-11T21:47:06.000Z,406056
bhqH6tTr_Lk,2018-02-11T16:00:02.000Z,261651
EUwzWHD3Htg,2018-02-12T00:04:16.000Z,2083385
6vgGGAm7ANc,2018-02-12T14:23:05.000Z,101590
92BKdIai4ck,2018-02-12T01:57:26.000Z,13767
7FM_MfpYOLU,2018-02-11T20:19:09.000Z,662396
VLxl1UeuwHY,2018-02-10T15:00:03.000Z,1583527
saPG3E59xeI,2018-02-12T12:49:42.000Z,28799
xGcrvGTMgkg,2018-02-11T05:39:21.000Z,163263
nt7b-Qp34hk,2018-02-11T17:00:03.000Z,157637
dV_UXo8LiWk,2018-02-10T13:00:07.000Z,537799
nqP1x8VxrTU,2018-02-09T21:48:05.000Z,3226106
fi483E-A8P4,2018-02-10T16:01:42.000Z,599601
af6L1jBZGYA,2018-02-10T05:01:39.000Z,1414935
hlrvK4xnLKA,2018-02-10T15:30:01.000Z,158273
mddRihBrWOk,2018-02-09T18:30:50.000Z,4669400
jYnEHDHp32E,2018-02-11T01:40:09.000Z,219022
p2JpSCYQKFs,2018-02-10T22:00:03.000Z,172384
o3T_o4WM-n8,2018-02-09T23:00:04.000Z,581198
n0j_CX1S2es,2018-02-09T13:53:22.000Z,3407843
LR2edIotyE8,2018-02-09T23:29:30.000Z,191971
m4faDISwSVo,2018-02-08T23:35:41.000Z,5036684
98QDI87DdcY,2018-02-10T16:30:00.000Z,151401
RBNLxU98svQ,2018-02-08T15:08:28.000Z,15216
Qp7QJpLhOs4,2018-02-10T03:27:54.000Z,169808
NtFe5PM87BU,2018-02-10T03:00:00.000Z,470082
d-73-Cr0tQs,2018-02-06T15:53:27.000Z,1065512
VA7Y_Psp5l4,2018-02-09T16:01:53.000Z,1054549
jsnyz__pc5M,2018-02-09T16:14:59.000Z,433771
6xUPaVfmcUs,2018-02-08T14:00:00.000Z,6915602
CY8E6N5Nzec,2018-02-09T04:41:39.000Z,13463936
4uTNVumfm84,2018-02-08T14:00:00.000Z,16822805
gAcvbGuqG0Q,2018-02-09T08:00:05.000Z,392012
dzxFdtWmjto,2018-02-08T14:00:04.000Z,14517876
41d9Bd7m8js,2018-02-08T23:31:54.000Z,1515200
nxWt9wDOr_0,2018-02-09T22:12:42.000Z,286007
5q4Z7HqxFM0,2018-02-09T22:05:31.000Z,243618
McRNSFGwqtY,2018-02-08T01:35:13.000Z,4629231
iGCdvqVbIa0,2018-02-09T13:59:53.000Z,988612
IPgdIHV_zMo,2018-02-08T20:00:03.000Z,1048988
b1BAq8T9kqY,2018-02-09T03:58:57.000Z,306175
84iujjDAqHw,2018-02-11T14:01:03.000Z,89894
Ld57wNXddGU,2018-02-09T14:56:43.000Z,198791
ccQJq3gGt4o,2018-02-09T05:00:03.000Z,366615
7cqYiUmutGI,2018-02-08T14:00:02.000Z,1736952
6xMBmvevhj0,2018-02-08T19:00:00.000Z,1803513
C-DfipidnOE,2018-02-08T23:42:48.000Z,1697415
YS2y_12IWlA,2018-02-08T17:30:00.000Z,3056115
rNaFB-IoXaA,2018-02-09T04:57:29.000Z,782229
TX0UsGn0GPc,2018-02-09T08:30:29.000Z,519214
Mb-gOG-RxHc,2018-02-09T12:22:47.000Z,215345
YOxo2IUFnr4,2018-02-09T09:35:00.000Z,104073
GjwjzIFcX7U,2018-02-08T17:00:02.000Z,1752139
F8CR9IP7Mog,2018-02-09T17:44:20.000Z,718026
RQZr2NgKPiU,2018-02-08T09:40:57.000Z,5579079
NsJkUfrqLzY,2018-02-08T19:30:01.000Z,649180
K3ZwxsTOD_8,2018-02-07T23:00:01.000Z,850594
xZNBFcwd7zc,2018-02-07T14:05:58.000Z,19434177
XUqRem0W8L8,2018-02-16T16:03:41.000Z,8363776
xYtsL9znopI,2018-02-16T14:00:09.000Z,2109193
VwAnsAUYnw4,2018-02-15T20:00:02.000Z,5829428
rZQepOFnYi8,2018-02-16T17:14:27.000Z,486185
bPNi_492aEQ,2018-02-16T14:00:10.000Z,2561527
A9k89DYdHKQ,2018-02-16T14:00:03.000Z,291086
cgYHbIEZWW8,2018-02-16T18:45:03.000Z,251865
jCb-WcxO5SU,2018-02-16T14:00:24.000Z,1401858
_0ovuLsnU1A,2018-02-17T01:53:02.000Z,910977
Z0vLiQLpsc8,2018-02-16T03:24:33.000Z,2482112
YBpdL9hSac4,2018-02-15T03:34:44.000Z,20680316
h_cfN1t3flE,2018-02-16T23:32:15.000Z,546975
XzvHSMEBFjE,2018-02-17T06:23:55.000Z,626685
p1tiCgVnCQ0,2018-02-16T17:18:21.000Z,273251
_hMQe2U4c6w,2018-02-16T05:01:00.000Z,6165010
fCuvR9LEczE,2018-02-17T07:08:38.000Z,37812
xLtYmhj-0Kg,2018-02-15T17:00:01.000Z,2562213
aBza5P5v2-I,2018-02-17T13:00:01.000Z,183106
GOALfmDp_Dg,2018-02-16T13:00:01.000Z,210487
hlGm5tse8ek,2018-02-16T18:57:34.000Z,162346
QDSEpjjavhY,2018-02-16T14:00:03.000Z,168887
jziRzx_rejw,2018-02-16T01:00:05.000Z,557552
t50M1CM7E8s,2018-02-16T23:00:06.000Z,71841
m4-sL1r9i1I,2018-02-16T05:00:03.000Z,884126
M2xqMZ6b85w,2018-02-16T14:00:03.000Z,225465
mXiFHDfvn4A,2018-02-15T08:06:35.000Z,1933284
QQ_3S-IQm38,2018-02-15T19:28:57.000Z,2030970
b03U6BYF9L0,2018-02-15T17:09:04.000Z,683163
wRNYoWFjmEc,2018-02-15T20:41:29.000Z,3569857
5XUwdZkM6N8,2018-02-16T00:00:00.000Z,170229
7OsFH1XBUG8,2018-02-15T15:00:00.000Z,1475727
D_eZxSYRhco,2018-02-15T17:00:02.000Z,2515101
4gIR_q89g9Q,2018-02-15T22:30:18.000Z,301593
nCMGU846iTI,2018-02-15T17:00:46.000Z,365442
SzB-tnaU0cM,2018-02-16T18:13:20.000Z,59190
wIimU5-UEPc,2018-02-15T08:00:02.000Z,3433205
UgpL43chE-E,2018-02-15T18:09:51.000Z,271341
wfWIs2gFTAM,2018-02-14T15:00:06.000Z,14624941
_KBc4B5JFoQ,2018-02-16T00:01:01.000Z,685905
LvC8VzCcI88,2018-02-15T23:00:00.000Z,1938651
VA_P3p7MI98,2018-02-15T13:05:47.000Z,452320
DzNwinmBawo,2018-02-15T03:15:34.000Z,693735
d54e3kcTlHM,2018-02-16T15:03:11.000Z,301132
52Y7NwbmOHY,2018-02-16T15:47:56.000Z,27499
3McYSX6jSIg,2018-02-16T13:21:55.000Z,75265
0eOtSEkLVtw,2018-02-15T15:32:22.000Z,463207
D7plDibrP1U,2018-02-14T21:16:57.000Z,2459619
dVNZYskqdEc,2018-02-16T23:28:46.000Z,57561
2rx8VHNG-DE,2018-02-16T14:35:59.000Z,20697
phiDj5nlF5c,2018-02-15T14:00:03.000Z,420724
AOvCyD9bbDM,2018-02-14T16:00:01.000Z,1184424
lJmDmfQOWVw,2018-02-16T06:53:21.000Z,112597
r-7-bIXETfY,2018-02-15T13:39:51.000Z,195698
gDPr8Na24QU,2018-02-14T17:00:28.000Z,1606635
2Z3yeFZyCjI,2018-02-15T03:41:55.000Z,271467
0QOPb9DlOfY,2018-02-15T13:00:00.000Z,107747
BG0a04PX-zY,2018-02-14T23:43:58.000Z,365455
lVudO9x8fbQ,2018-02-15T14:04:12.000Z,1815907
kce7M5FJ5GM,2018-02-14T18:31:14.000Z,294056
X5YJU6_Mfpg,2018-02-15T16:00:02.000Z,130472
9DjgOFSBJYc,2018-02-14T19:51:16.000Z,125905
svi8VheVPrc,2018-02-15T13:00:04.000Z,375243
8857-yQOZ2o,2018-02-15T20:29:34.000Z,59584
S_lN0-gtWF4,2018-02-15T22:59:56.000Z,53831
suEeS2v334I,2018-02-16T05:00:01.000Z,41016
TV42WARem_o,2018-02-14T22:23:19.000Z,274869
Ept29ceiVfk,2018-02-14T14:31:11.000Z,6732091
VxWhgFU7nWE,2018-02-14T20:00:00.000Z,78458
nQtcl7kCkzg,2018-02-15T03:17:14.000Z,293441
0DVNtFA-_wA,2018-02-14T12:28:52.000Z,120954
lCT0OaVqIQE,2018-02-16T02:26:02.000Z,1143
J6Tc4iyefe0,2018-02-15T16:57:07.000Z,61980
t2rpj72GHN0,2018-02-14T22:00:05.000Z,33451
NpciU6AtlJU,2018-02-15T03:48:00.000Z,58657
rXbKeHAoA84,2018-02-14T19:38:16.000Z,343022
yZMRXTmFzPs,2018-02-15T02:11:24.000Z,416896
cWHAsCWry8s,2018-02-15T02:03:58.000Z,127434
EbXHZ4WoyFY,2018-02-14T22:14:36.000Z,330565
nCwHHLfxA7g,2018-02-13T23:45:02.000Z,2086014
-35jibKqbEo,2018-02-14T17:00:49.000Z,1321606
lARpY0nIQx0,2018-02-14T20:20:02.000Z,565811
e1bEWoblGZA,2018-02-13T20:30:00.000Z,1881461
zHxHdNOuxgY,2018-02-14T14:00:04.000Z,144694
#NAME?,2018-02-15T04:30:12.000Z,25714
5y-tCo_v7pk,2018-02-14T18:14:24.000Z,187181
C9XDrAfT7ks,2018-02-14T18:00:01.000Z,91982
9uez2DBg9Mg,2018-02-13T14:58:25.000Z,934423
8ENIIcMmeD0,2018-02-13T19:59:13.000Z,460753
iveV0Q77gvU,2018-02-14T16:14:44.000Z,173075
Zb1ShTFP198,2018-02-13T21:40:20.000Z,891127
li5fmOV33hE,2018-02-14T06:29:02.000Z,73807
5NHxDBPxPGI,2018-02-14T04:00:25.000Z,146169
y3qfeoqErtY,2018-02-13T15:30:05.000Z,1737658
sZoZryCb0P0,2018-02-14T05:01:24.000Z,1174946
Ra7MMVEe_s4,2018-02-14T23:00:50.000Z,57187
6jxRnodaKzE,2018-02-13T12:39:54.000Z,3681858
mEtJAblVxxU,2018-02-13T19:57:38.000Z,814127
vm3_34a5D_s,2018-02-14T16:57:57.000Z,161136
oTKbyqkAu7s,2018-02-14T20:27:58.000Z,50735
zFYFHQq6dgs,2018-02-14T18:00:20.000Z,310802
Dm1tTSZHj8Y,2018-02-14T22:15:52.000Z,99422
oRQ4cTsr3_c,2018-02-13T17:29:48.000Z,357369
fUyU3lKzoio,2018-02-12T20:00:03.000Z,7944801
yYeSzy30h5k,2018-02-14T15:26:41.000Z,141651
vAGtarDX544,2018-02-14T16:19:00.000Z,29804
cI5RYgvPHLU,2018-02-13T18:00:02.000Z,1115638
x_IG4DeedB4,2018-02-13T12:00:06.000Z,260823
ycuMyyqBWQY,2018-02-12T15:06:57.000Z,3458569
9_lkVzzd6rE,2018-02-14T14:00:01.000Z,183429
6J-D86wfxiE,2018-02-13T21:00:41.000Z,202659
OWz3Fa_qK5Q,2018-02-14T05:00:01.000Z,247025
TYaf8GbVKXc,2018-02-14T14:45:24.000Z,56890
DPCW4yvWQT4,2018-02-12T17:00:52.000Z,1065612
DmWm3ar0PiQ,2018-02-13T21:11:42.000Z,319453
PCTVL5oKlik,2018-02-14T14:23:29.000Z,201957
vsPTqR5778Q,2018-02-14T05:00:03.000Z,226642
JRuC_NoBrM8,2018-02-14T02:18:42.000Z,38922
oS2MW3YIJew,2018-02-12T17:00:08.000Z,1304840
f-xe1qxhcUI,2018-02-13T03:52:10.000Z,2705183
sTyOtjJyjsg,2018-02-12T14:30:00.000Z,1651674
N1ikySurAP0,2018-02-13T14:00:02.000Z,63032
p8brfJAULgc,2018-02-13T00:43:57.000Z,58446
9fed80dZ5wM,2018-02-12T21:15:21.000Z,401263
UO5ktwPXsyM,2018-02-12T15:59:16.000Z,443763
psbdT3kS8mY,2018-02-12T15:30:01.000Z,552361
q1mE6MRHz6U,2018-02-13T14:00:05.000Z,165688
RsGqQC2tRRM,2018-02-12T20:00:00.000Z,319600
m-Tp8-CAxPI,2018-02-14T00:40:48.000Z,35068
1R0Xgq1bxZI,2018-02-12T19:00:00.000Z,352404
obRG-2jurz0,2018-02-13T09:50:47.000Z,191771
GYLBjScgb7o,2018-02-11T12:42:25.000Z,2004610
5y0ARoVF6Qg,2018-02-12T19:23:51.000Z,225661
J3FcbFqSoQY,2018-02-13T04:09:35.000Z,87504
0noUI5HLY4I,2018-02-12T17:35:25.000Z,139318
fVVS9Tng7C0,2018-02-12T14:26:34.000Z,135803
JNWwVDkj24g,2018-02-11T16:45:28.000Z,787037
vxfJbW6KDp4,2018-02-12T16:00:04.000Z,363957
v3y7FE76H7c,2018-02-11T14:52:09.000Z,545479
b-5c_Z3pUVk,2018-02-12T17:30:10.000Z,48613
we_Cs4Q0P2A,2018-02-13T07:00:06.000Z,90570
Lok2EvthO-U,2018-02-12T18:31:46.000Z,140273
lGEY8IulWiA,2018-02-10T21:09:34.000Z,7361831
zG3PLW534Wg,2018-02-12T12:10:44.000Z,147396
Mjl4OReUX-c,2018-02-11T21:00:01.000Z,307269
_k02Waw4WXk,2018-02-12T15:34:44.000Z,28129
n1PrGpIekYY,2018-02-12T17:00:07.000Z,762579
7BlT28Tl_VI,2018-02-11T01:00:03.000Z,2246749
PaZsrAi6iJg,2018-02-12T13:59:48.000Z,168064
VXQ1FD77egw,2018-02-11T14:03:50.000Z,601643
_7QuvSK-A5E,2018-02-11T18:09:35.000Z,1612050
BHloD113J54,2018-02-12T16:00:01.000Z,176317
IqutUA3UOuw,2018-02-11T18:45:54.000Z,89134
dQjTQFRZsD4,2018-02-11T21:47:06.000Z,451880
EUwzWHD3Htg,2018-02-12T00:04:16.000Z,2210197
bhqH6tTr_Lk,2018-02-11T16:00:02.000Z,267582
6vgGGAm7ANc,2018-02-12T14:23:05.000Z,120748
92BKdIai4ck,2018-02-12T01:57:26.000Z,14348
7FM_MfpYOLU,2018-02-11T20:19:09.000Z,686707
VLxl1UeuwHY,2018-02-10T15:00:03.000Z,1667164
saPG3E59xeI,2018-02-12T12:49:42.000Z,29733
xGcrvGTMgkg,2018-02-11T05:39:21.000Z,167077
nt7b-Qp34hk,2018-02-11T17:00:03.000Z,161077
dV_UXo8LiWk,2018-02-10T13:00:07.000Z,551324
fi483E-A8P4,2018-02-10T16:01:42.000Z,614505
nqP1x8VxrTU,2018-02-09T21:48:05.000Z,3299448
af6L1jBZGYA,2018-02-10T05:01:39.000Z,1459034
hlrvK4xnLKA,2018-02-10T15:30:01.000Z,163686
mddRihBrWOk,2018-02-09T18:30:50.000Z,4949865
jYnEHDHp32E,2018-02-11T01:40:09.000Z,221491
p2JpSCYQKFs,2018-02-10T22:00:03.000Z,174037
o3T_o4WM-n8,2018-02-09T23:00:04.000Z,606500
n0j_CX1S2es,2018-02-09T13:53:22.000Z,3881385
LR2edIotyE8,2018-02-09T23:29:30.000Z,198648
m4faDISwSVo,2018-02-08T23:35:41.000Z,5082645
98QDI87DdcY,2018-02-10T16:30:00.000Z,152895
RBNLxU98svQ,2018-02-08T15:08:28.000Z,15898
Qp7QJpLhOs4,2018-02-10T03:27:54.000Z,172022
d-73-Cr0tQs,2018-02-06T15:53:27.000Z,1169995
jsnyz__pc5M,2018-02-09T16:14:59.000Z,449565
VA7Y_Psp5l4,2018-02-09T16:01:53.000Z,1065716
6xUPaVfmcUs,2018-02-08T14:00:00.000Z,7049534
4uTNVumfm84,2018-02-08T14:00:00.000Z,18312570
CY8E6N5Nzec,2018-02-09T04:41:39.000Z,15208321
gAcvbGuqG0Q,2018-02-09T08:00:05.000Z,407199
dzxFdtWmjto,2018-02-08T14:00:04.000Z,14738111
41d9Bd7m8js,2018-02-08T23:31:54.000Z,1584221
nxWt9wDOr_0,2018-02-09T22:12:42.000Z,299644
5q4Z7HqxFM0,2018-02-09T22:05:31.000Z,245308
McRNSFGwqtY,2018-02-08T01:35:13.000Z,4719807
IPgdIHV_zMo,2018-02-08T20:00:03.000Z,1071466
iGCdvqVbIa0,2018-02-09T13:59:53.000Z,996065
b1BAq8T9kqY,2018-02-09T03:58:57.000Z,308720
84iujjDAqHw,2018-02-11T14:01:03.000Z,92030
Ld57wNXddGU,2018-02-09T14:56:43.000Z,205209
ccQJq3gGt4o,2018-02-09T05:00:03.000Z,394153
6xMBmvevhj0,2018-02-08T19:00:00.000Z,1929441
7cqYiUmutGI,2018-02-08T14:00:02.000Z,1755038
C-DfipidnOE,2018-02-08T23:42:48.000Z,1710398
YS2y_12IWlA,2018-02-08T17:30:00.000Z,3181164
rNaFB-IoXaA,2018-02-09T04:57:29.000Z,911208
htWO0--MbQg,2018-02-18T15:30:01.000Z,832910
CP6aYDssDSE,2018-02-18T16:00:01.000Z,470720
V8d6oQPQmX0,2018-02-18T18:00:57.000Z,184136
Oyq8Di01nN8,2018-02-18T15:00:02.000Z,587807
CefAPPIkB8E,2018-02-18T11:24:56.000Z,181929
V2fw7u1epLg,2018-02-18T16:30:03.000Z,1199142
pi2Ri9-K3_E,2018-02-18T15:20:53.000Z,375676
XUqRem0W8L8,2018-02-16T16:03:41.000Z,10986007
uwfIr6flLXk,2018-02-17T17:00:03.000Z,2482985
hgtR0o6OjjU,2018-02-18T05:38:50.000Z,262100
sRbhD2unwBc,2018-02-18T19:02:53.000Z,26572
gtprpculjrQ,2018-02-18T03:54:19.000Z,357946
e7OQ_ayQTog,2018-02-17T18:00:06.000Z,764097
v4DFeT9z7yY,2018-02-18T19:57:11.000Z,59606
HwYMsqONPzE,2018-02-18T09:16:49.000Z,100909
xYtsL9znopI,2018-02-16T14:00:09.000Z,2768895
UFXMfh5lKFs,2018-02-18T16:57:24.000Z,20454
XzvHSMEBFjE,2018-02-17T06:23:55.000Z,822931
_0ovuLsnU1A,2018-02-17T01:53:02.000Z,1449593
rZQepOFnYi8,2018-02-16T17:14:27.000Z,695144
fCuvR9LEczE,2018-02-17T07:08:38.000Z,154709
bPNi_492aEQ,2018-02-16T14:00:10.000Z,3271231
VwAnsAUYnw4,2018-02-15T20:00:02.000Z,6998039
A9k89DYdHKQ,2018-02-16T14:00:03.000Z,387360
cgYHbIEZWW8,2018-02-16T18:45:03.000Z,340209
Mmn0zFalrD4,2018-02-17T14:52:06.000Z,195237
jCb-WcxO5SU,2018-02-16T14:00:24.000Z,1611984
VTVQUw1SJ2U,2018-02-15T15:00:04.000Z,175591
h_cfN1t3flE,2018-02-16T23:32:15.000Z,664229
BJDGBNFxO7o,2018-02-16T17:00:01.000Z,487132
Z0vLiQLpsc8,2018-02-16T03:24:33.000Z,2835440
YBpdL9hSac4,2018-02-15T03:34:44.000Z,23739439
_hMQe2U4c6w,2018-02-16T05:01:00.000Z,7487183
p1tiCgVnCQ0,2018-02-16T17:18:21.000Z,333553
O4gJFUzmR8E,2018-02-17T00:04:28.000Z,187452
Bxhew4TpiAg,2018-02-17T01:02:50.000Z,135209
xLtYmhj-0Kg,2018-02-15T17:00:01.000Z,3048185
GOALfmDp_Dg,2018-02-16T13:00:01.000Z,239023
QDSEpjjavhY,2018-02-16T14:00:03.000Z,221322
t50M1CM7E8s,2018-02-16T23:00:06.000Z,100013
hlGm5tse8ek,2018-02-16T18:57:34.000Z,186629
jziRzx_rejw,2018-02-16T01:00:05.000Z,716609
m4-sL1r9i1I,2018-02-16T05:00:03.000Z,1109864
0XtCnGT0B20,2018-02-16T23:20:19.000Z,133488
QAt8kU3TQfQ,2018-02-16T15:53:23.000Z,367382
M2xqMZ6b85w,2018-02-16T14:00:03.000Z,258955
QQ_3S-IQm38,2018-02-15T19:28:57.000Z,2381366
SzB-tnaU0cM,2018-02-16T18:13:20.000Z,122050
mXiFHDfvn4A,2018-02-15T08:06:35.000Z,2106611
b03U6BYF9L0,2018-02-15T17:09:04.000Z,757936
5XUwdZkM6N8,2018-02-16T00:00:00.000Z,188324
D_eZxSYRhco,2018-02-15T17:00:02.000Z,2695075
wRNYoWFjmEc,2018-02-15T20:41:29.000Z,3741797
nCMGU846iTI,2018-02-15T17:00:46.000Z,393106
_KBc4B5JFoQ,2018-02-16T00:01:01.000Z,1095560
UgpL43chE-E,2018-02-15T18:09:51.000Z,295015
wfWIs2gFTAM,2018-02-14T15:00:06.000Z,17403821
XoAf_I3ULwE,2018-02-16T18:58:16.000Z,59084
wIimU5-UEPc,2018-02-15T08:00:02.000Z,3795887
52Y7NwbmOHY,2018-02-16T15:47:56.000Z,44844
dVNZYskqdEc,2018-02-16T23:28:46.000Z,77348
VA_P3p7MI98,2018-02-15T13:05:47.000Z,487249
d54e3kcTlHM,2018-02-16T15:03:11.000Z,386104
LvC8VzCcI88,2018-02-15T23:00:00.000Z,2091302
DzNwinmBawo,2018-02-15T03:15:34.000Z,721225
nHO50-7l-Vg,2018-02-15T17:00:04.000Z,1508915
LeobgOWgJmY,2018-02-16T20:19:05.000Z,38392
KtlERZ5WnaU,2018-02-15T22:11:10.000Z,351073
3McYSX6jSIg,2018-02-16T13:21:55.000Z,97144
0eOtSEkLVtw,2018-02-15T15:32:22.000Z,489605
AOvCyD9bbDM,2018-02-14T16:00:01.000Z,1417344
gDPr8Na24QU,2018-02-14T17:00:28.000Z,1968634
D7plDibrP1U,2018-02-14T21:16:57.000Z,2539078
2rx8VHNG-DE,2018-02-16T14:35:59.000Z,22080
phiDj5nlF5c,2018-02-15T14:00:03.000Z,444303
lJmDmfQOWVw,2018-02-16T06:53:21.000Z,124921
r-7-bIXETfY,2018-02-15T13:39:51.000Z,210799
2Z3yeFZyCjI,2018-02-15T03:41:55.000Z,286696
tx-9LkVIdz0,2018-02-15T16:00:03.000Z,438887
0QOPb9DlOfY,2018-02-15T13:00:00.000Z,112574
lVudO9x8fbQ,2018-02-15T14:04:12.000Z,1852409
kce7M5FJ5GM,2018-02-14T18:31:14.000Z,311698
9DjgOFSBJYc,2018-02-14T19:51:16.000Z,142340
X5YJU6_Mfpg,2018-02-15T16:00:02.000Z,134322
svi8VheVPrc,2018-02-15T13:00:04.000Z,391676
S_lN0-gtWF4,2018-02-15T22:59:56.000Z,63808
8857-yQOZ2o,2018-02-15T20:29:34.000Z,62043
TV42WARem_o,2018-02-14T22:23:19.000Z,313166
VxWhgFU7nWE,2018-02-14T20:00:00.000Z,100499
suEeS2v334I,2018-02-16T05:00:01.000Z,51793
nQtcl7kCkzg,2018-02-15T03:17:14.000Z,329118
Ept29ceiVfk,2018-02-14T14:31:11.000Z,7021835
sTfUSq8-9Jw,2018-02-14T17:00:40.000Z,978577
0DVNtFA-_wA,2018-02-14T12:28:52.000Z,123564
lCT0OaVqIQE,2018-02-16T02:26:02.000Z,1319
rXbKeHAoA84,2018-02-14T19:38:16.000Z,355290
yZMRXTmFzPs,2018-02-15T02:11:24.000Z,432603
t2rpj72GHN0,2018-02-14T22:00:05.000Z,37512
NpciU6AtlJU,2018-02-15T03:48:00.000Z,62151
J6Tc4iyefe0,2018-02-15T16:57:07.000Z,62598
cWHAsCWry8s,2018-02-15T02:03:58.000Z,134866
nCwHHLfxA7g,2018-02-13T23:45:02.000Z,2217867
zHxHdNOuxgY,2018-02-14T14:00:04.000Z,166274
lARpY0nIQx0,2018-02-14T20:20:02.000Z,584310
-35jibKqbEo,2018-02-14T17:00:49.000Z,1577171
e1bEWoblGZA,2018-02-13T20:30:00.000Z,1926257
#NAME?,2018-02-15T04:30:12.000Z,26550
KGBv8oT5lwk,2018-02-14T17:00:05.000Z,50547
8ENIIcMmeD0,2018-02-13T19:59:13.000Z,483470
9uez2DBg9Mg,2018-02-13T14:58:25.000Z,973656
iveV0Q77gvU,2018-02-14T16:14:44.000Z,178196
li5fmOV33hE,2018-02-14T06:29:02.000Z,82851
Zb1ShTFP198,2018-02-13T21:40:20.000Z,928257
Ra7MMVEe_s4,2018-02-14T23:00:50.000Z,67454
sZoZryCb0P0,2018-02-14T05:01:24.000Z,1323664
5NHxDBPxPGI,2018-02-14T04:00:25.000Z,149727
OWz3Fa_qK5Q,2018-02-14T05:00:01.000Z,277904
zFYFHQq6dgs,2018-02-14T18:00:20.000Z,329603
y3qfeoqErtY,2018-02-13T15:30:05.000Z,1771000
vm3_34a5D_s,2018-02-14T16:57:57.000Z,177093
5y-tCo_v7pk,2018-02-14T18:14:24.000Z,252254
mEtJAblVxxU,2018-02-13T19:57:38.000Z,845414
oTKbyqkAu7s,2018-02-14T20:27:58.000Z,51170
6jxRnodaKzE,2018-02-13T12:39:54.000Z,4323536
Dm1tTSZHj8Y,2018-02-14T22:15:52.000Z,104424
oRQ4cTsr3_c,2018-02-13T17:29:48.000Z,370586
fUyU3lKzoio,2018-02-12T20:00:03.000Z,8138304
yYeSzy30h5k,2018-02-14T15:26:41.000Z,149034
cI5RYgvPHLU,2018-02-13T18:00:02.000Z,1201358
vAGtarDX544,2018-02-14T16:19:00.000Z,31180
9_lkVzzd6rE,2018-02-14T14:00:01.000Z,199063
x_IG4DeedB4,2018-02-13T12:00:06.000Z,263835
ycuMyyqBWQY,2018-02-12T15:06:57.000Z,3493651
6J-D86wfxiE,2018-02-13T21:00:41.000Z,230901
DPCW4yvWQT4,2018-02-12T17:00:52.000Z,1220039
TYaf8GbVKXc,2018-02-14T14:45:24.000Z,58004
DmWm3ar0PiQ,2018-02-13T21:11:42.000Z,325837
oS2MW3YIJew,2018-02-12T17:00:08.000Z,1436256
PCTVL5oKlik,2018-02-14T14:23:29.000Z,207730
vsPTqR5778Q,2018-02-14T05:00:03.000Z,252473
JRuC_NoBrM8,2018-02-14T02:18:42.000Z,39067
f-xe1qxhcUI,2018-02-13T03:52:10.000Z,2752590
obRG-2jurz0,2018-02-13T09:50:47.000Z,299220
fVVS9Tng7C0,2018-02-12T14:26:34.000Z,159429
N1ikySurAP0,2018-02-13T14:00:02.000Z,63757
#NAME?,2018-02-12T17:41:00.000Z,110470
9fed80dZ5wM,2018-02-12T21:15:21.000Z,416293
UO5ktwPXsyM,2018-02-12T15:59:16.000Z,454513
p8brfJAULgc,2018-02-13T00:43:57.000Z,59491
psbdT3kS8mY,2018-02-12T15:30:01.000Z,604727
q1mE6MRHz6U,2018-02-13T14:00:05.000Z,179807
RsGqQC2tRRM,2018-02-12T20:00:00.000Z,328005
m-Tp8-CAxPI,2018-02-14T00:40:48.000Z,36026
1R0Xgq1bxZI,2018-02-12T19:00:00.000Z,357685
GYLBjScgb7o,2018-02-11T12:42:25.000Z,2125974
5y0ARoVF6Qg,2018-02-12T19:23:51.000Z,241793
JNWwVDkj24g,2018-02-11T16:45:28.000Z,809712
