video_id,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
rZQepOFnYi8,28476,1165,1894,https://i.ytimg.com/vi/rZQepOFnYi8/default.jpg,FALSE,FALSE,FALSE
3LJh6TReA5w,570,9,56,https://i.ytimg.com/vi/3LJh6TReA5w/default.jpg,FALSE,FALSE,FALSE
Mmn0zFalrD4,5726,305,941,https://i.ytimg.com/vi/Mmn0zFalrD4/default.jpg,FALSE,FALSE,FALSE
VwAnsAUYnw4,353230,12770,25813,https://i.ytimg.com/vi/VwAnsAUYnw4/default.jpg,FALSE,FALSE,FALSE
j8rtMlDTJes,8992,186,579,https://i.ytimg.com/vi/j8rtMlDTJes/default.jpg,FALSE,FALSE,FALSE
BJDGBNFxO7o,41566,626,3692,https://i.ytimg.com/vi/BJDGBNFxO7o/default.jpg,FALSE,FALSE,FALSE
h_cfN1t3flE,46817,1101,3704,https://i.ytimg.com/vi/h_cfN1t3flE/default.jpg,FALSE,FALSE,FALSE
Nl0iGMkxwcc,4840,71,301,https://i.ytimg.com/vi/Nl0iGMkxwcc/default.jpg,FALSE,FALSE,FALSE
jCb-WcxO5SU,59824,2003,3295,https://i.ytimg.com/vi/jCb-WcxO5SU/default.jpg,FALSE,FALSE,FALSE
kl_jxVID3PE,23805,89,1077,https://i.ytimg.com/vi/kl_jxVID3PE/default.jpg,FALSE,FALSE,FALSE
VTVQUw1SJ2U,1539,150,188,https://i.ytimg.com/vi/VTVQUw1SJ2U/default.jpg,FALSE,FALSE,FALSE
O4gJFUzmR8E,7025,467,1272,https://i.ytimg.com/vi/O4gJFUzmR8E/default.jpg,FALSE,FALSE,FALSE
h-nmLbZorLE,569,13,29,https://i.ytimg.com/vi/h-nmLbZorLE/default.jpg,FALSE,FALSE,FALSE
hN8mNXa3ICo,25567,635,1125,https://i.ytimg.com/vi/hN8mNXa3ICo/default.jpg,FALSE,FALSE,FALSE
YBpdL9hSac4,437331,18532,48072,https://i.ytimg.com/vi/YBpdL9hSac4/default.jpg,FALSE,FALSE,FALSE
Bxhew4TpiAg,16661,518,2451,https://i.ytimg.com/vi/Bxhew4TpiAg/default.jpg,FALSE,FALSE,FALSE
t50M1CM7E8s,2164,279,408,https://i.ytimg.com/vi/t50M1CM7E8s/default.jpg,FALSE,FALSE,FALSE
QDSEpjjavhY,8742,288,746,https://i.ytimg.com/vi/QDSEpjjavhY/default.jpg,FALSE,FALSE,FALSE
T2LAd43JoP4,15817,8771,5588,https://i.ytimg.com/vi/T2LAd43JoP4/default.jpg,FALSE,FALSE,FALSE
m4-sL1r9i1I,108402,978,3727,https://i.ytimg.com/vi/m4-sL1r9i1I/default.jpg,FALSE,FALSE,FALSE
xLtYmhj-0Kg,30050,3063,4429,https://i.ytimg.com/vi/xLtYmhj-0Kg/default.jpg,FALSE,FALSE,FALSE
jziRzx_rejw,7882,671,715,https://i.ytimg.com/vi/jziRzx_rejw/default.jpg,FALSE,FALSE,FALSE
xLvkFer6aOY,10750,112,590,https://i.ytimg.com/vi/xLvkFer6aOY/default.jpg,FALSE,FALSE,FALSE
SzB-tnaU0cM,4668,203,322,https://i.ytimg.com/vi/SzB-tnaU0cM/default.jpg,FALSE,FALSE,FALSE
M2xqMZ6b85w,11844,206,792,https://i.ytimg.com/vi/M2xqMZ6b85w/default.jpg,FALSE,FALSE,FALSE
QAt8kU3TQfQ,16174,547,1704,https://i.ytimg.com/vi/QAt8kU3TQfQ/default.jpg,FALSE,FALSE,FALSE
b03U6BYF9L0,51118,2642,14187,https://i.ytimg.com/vi/b03U6BYF9L0/default.jpg,FALSE,FALSE,FALSE
QQ_3S-IQm38,103188,5643,10594,https://i.ytimg.com/vi/QQ_3S-IQm38/default.jpg,FALSE,FALSE,FALSE
mXiFHDfvn4A,92695,2404,4433,https://i.ytimg.com/vi/mXiFHDfvn4A/default.jpg,FALSE,FALSE,FALSE
D_eZxSYRhco,30865,1173,6821,https://i.ytimg.com/vi/D_eZxSYRhco/default.jpg,FALSE,FALSE,FALSE
_KBc4B5JFoQ,117794,1851,2785,https://i.ytimg.com/vi/_KBc4B5JFoQ/default.jpg,FALSE,FALSE,FALSE
wfWIs2gFTAM,1199986,26862,67809,https://i.ytimg.com/vi/wfWIs2gFTAM/default.jpg,FALSE,FALSE,FALSE
5XUwdZkM6N8,11154,334,1072,https://i.ytimg.com/vi/5XUwdZkM6N8/default.jpg,FALSE,FALSE,FALSE
nCMGU846iTI,11239,156,1177,https://i.ytimg.com/vi/nCMGU846iTI/default.jpg,FALSE,FALSE,FALSE
UgpL43chE-E,2272,87,117,https://i.ytimg.com/vi/UgpL43chE-E/default.jpg,FALSE,FALSE,FALSE
52Y7NwbmOHY,3859,109,729,https://i.ytimg.com/vi/52Y7NwbmOHY/default.jpg,FALSE,FALSE,FALSE
d54e3kcTlHM,14884,653,608,https://i.ytimg.com/vi/d54e3kcTlHM/default.jpg,FALSE,FALSE,FALSE
-3nEHRN6IPg,10697,389,1035,https://i.ytimg.com/vi/-3nEHRN6IPg/default.jpg,FALSE,FALSE,FALSE
gDPr8Na24QU,106103,1709,6264,https://i.ytimg.com/vi/gDPr8Na24QU/default.jpg,FALSE,FALSE,FALSE
dVNZYskqdEc,4092,74,165,https://i.ytimg.com/vi/dVNZYskqdEc/default.jpg,FALSE,FALSE,FALSE
hIcR65h2GDs,1180,135,673,https://i.ytimg.com/vi/hIcR65h2GDs/default.jpg,FALSE,FALSE,FALSE
KtlERZ5WnaU,21236,733,1357,https://i.ytimg.com/vi/KtlERZ5WnaU/default.jpg,FALSE,FALSE,FALSE
LvC8VzCcI88,135983,1468,7346,https://i.ytimg.com/vi/LvC8VzCcI88/default.jpg,FALSE,FALSE,FALSE
FApBWHvUzMs,19147,791,3869,https://i.ytimg.com/vi/FApBWHvUzMs/default.jpg,FALSE,FALSE,FALSE
JpvC3j9Qxus,28340,8928,44864,https://i.ytimg.com/vi/JpvC3j9Qxus/default.jpg,FALSE,FALSE,FALSE
dwvVhnQTfDk,33945,1649,3220,https://i.ytimg.com/vi/dwvVhnQTfDk/default.jpg,FALSE,FALSE,FALSE
YFHHGETsxkE,35093,303,1944,https://i.ytimg.com/vi/YFHHGETsxkE/default.jpg,FALSE,FALSE,FALSE
H8bmr4oR19c,74895,1145,14573,https://i.ytimg.com/vi/H8bmr4oR19c/default.jpg,FALSE,FALSE,FALSE
Ob48twC1yf8,22727,6831,0,https://i.ytimg.com/vi/Ob48twC1yf8/default.jpg,TRUE,FALSE,FALSE
9YlnHbN28jo,1845,27,58,https://i.ytimg.com/vi/9YlnHbN28jo/default.jpg,FALSE,FALSE,FALSE
9yDNAc8YS9c,26380,843,5630,https://i.ytimg.com/vi/9yDNAc8YS9c/default.jpg,FALSE,FALSE,FALSE
d3PMBPw74cc,3103,1093,1450,https://i.ytimg.com/vi/d3PMBPw74cc/default.jpg,FALSE,FALSE,FALSE
OvHskUT3XTI,1183,4,179,https://i.ytimg.com/vi/OvHskUT3XTI/default.jpg,FALSE,FALSE,FALSE
AP14dJZzKkA,65195,1529,9880,https://i.ytimg.com/vi/AP14dJZzKkA/default.jpg,FALSE,FALSE,FALSE
scI7dYdlzuY,2388,264,656,https://i.ytimg.com/vi/scI7dYdlzuY/default.jpg,FALSE,FALSE,FALSE
LbW-bMToXqo,951,31,85,https://i.ytimg.com/vi/LbW-bMToXqo/default.jpg,FALSE,FALSE,FALSE
RNA516fNpuw,4330,206,864,https://i.ytimg.com/vi/RNA516fNpuw/default.jpg,FALSE,FALSE,FALSE
elwTgpHlty0,217560,5196,13612,https://i.ytimg.com/vi/elwTgpHlty0/default.jpg,FALSE,FALSE,FALSE
swlpgKzTm2Y,1389,1022,1602,https://i.ytimg.com/vi/swlpgKzTm2Y/default.jpg,FALSE,FALSE,FALSE
oCAbvclXL6I,7924,159,621,https://i.ytimg.com/vi/oCAbvclXL6I/default.jpg,FALSE,FALSE,FALSE
Kz7R1i2zFpk,8857,3537,3013,https://i.ytimg.com/vi/Kz7R1i2zFpk/default.jpg,FALSE,FALSE,FALSE
tGRzz0oqgUE,77895,5858,6708,https://i.ytimg.com/vi/tGRzz0oqgUE/default.jpg,FALSE,FALSE,FALSE
#NAME?,6799,225,1306,https://i.ytimg.com/vi/-nbm90xAhWY/default.jpg,FALSE,FALSE,FALSE
EAGhzuitLXU,161466,2523,7272,https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg,FALSE,FALSE,FALSE
keD0IJP4Dtw,6951,109,645,https://i.ytimg.com/vi/keD0IJP4Dtw/default.jpg,FALSE,FALSE,FALSE
KwBpwe-LqTc,1444,218,207,https://i.ytimg.com/vi/KwBpwe-LqTc/default.jpg,FALSE,FALSE,FALSE
aDl6SGTkomk,850,70,121,https://i.ytimg.com/vi/aDl6SGTkomk/default.jpg,FALSE,FALSE,FALSE
ZO4CMPCmFDE,36837,1200,2714,https://i.ytimg.com/vi/ZO4CMPCmFDE/default.jpg,FALSE,FALSE,FALSE
UaAHl_m_ybk,217000,1854,29597,https://i.ytimg.com/vi/UaAHl_m_ybk/default.jpg,FALSE,FALSE,FALSE
d-HPZL6AU64,175957,2521,15731,https://i.ytimg.com/vi/d-HPZL6AU64/default.jpg,FALSE,FALSE,FALSE
cytyAgu9-bA,92291,606,6737,https://i.ytimg.com/vi/cytyAgu9-bA/default.jpg,FALSE,FALSE,FALSE
l_eR85kmWbY,2703,29,427,https://i.ytimg.com/vi/l_eR85kmWbY/default.jpg,FALSE,FALSE,FALSE
kIHhVkkHV2k,5738,247,817,https://i.ytimg.com/vi/kIHhVkkHV2k/default.jpg,FALSE,FALSE,FALSE
gmp6AGFPhzY,17953,897,6738,https://i.ytimg.com/vi/gmp6AGFPhzY/default.jpg,FALSE,FALSE,FALSE
7J4nN0Te9m8,589,67,26,https://i.ytimg.com/vi/7J4nN0Te9m8/default.jpg,FALSE,FALSE,FALSE
9-2FS7XpTh4,300,43,246,https://i.ytimg.com/vi/9-2FS7XpTh4/default.jpg,FALSE,FALSE,FALSE
WfPu9Jrcpuk,101116,1929,5111,https://i.ytimg.com/vi/WfPu9Jrcpuk/default.jpg,FALSE,FALSE,FALSE
GEsK9GudV2M,65361,593,3185,https://i.ytimg.com/vi/GEsK9GudV2M/default.jpg,FALSE,FALSE,FALSE
#NAME?,39325,1141,2607,https://i.ytimg.com/vi/-p-PToD2URA/default.jpg,FALSE,FALSE,FALSE
2wbc8x-RHiY,15326,50,1238,https://i.ytimg.com/vi/2wbc8x-RHiY/default.jpg,FALSE,FALSE,FALSE
RWzZeA2GMsk,7046,77,470,https://i.ytimg.com/vi/RWzZeA2GMsk/default.jpg,FALSE,FALSE,FALSE
QNNcl2mEHzQ,11145,658,1557,https://i.ytimg.com/vi/QNNcl2mEHzQ/default.jpg,FALSE,FALSE,FALSE
YBgabneSziQ,5387,465,530,https://i.ytimg.com/vi/YBgabneSziQ/default.jpg,FALSE,FALSE,FALSE
133w0dT64A0,3175,131,173,https://i.ytimg.com/vi/133w0dT64A0/default.jpg,FALSE,FALSE,FALSE
foImxGyOuQE,773,66,53,https://i.ytimg.com/vi/foImxGyOuQE/default.jpg,FALSE,FALSE,FALSE
WCKG9J1d5iE,349,370,697,https://i.ytimg.com/vi/WCKG9J1d5iE/default.jpg,FALSE,FALSE,FALSE
dvJWgErHi7A,112,51,41,https://i.ytimg.com/vi/dvJWgErHi7A/default.jpg,FALSE,FALSE,FALSE
HbKnEQdCjGg,9539,86,378,https://i.ytimg.com/vi/HbKnEQdCjGg/default.jpg,FALSE,FALSE,FALSE
#NAME?,316505,4608,18385,https://i.ytimg.com/vi/-C_rvt0SwLE/default.jpg,FALSE,FALSE,FALSE
eqVHah0f-1c,15859,171,499,https://i.ytimg.com/vi/eqVHah0f-1c/default.jpg,FALSE,FALSE,FALSE
e6XeP9gQPmg,17972,232,806,https://i.ytimg.com/vi/e6XeP9gQPmg/default.jpg,FALSE,FALSE,FALSE
NuZJQ-YS7_w,261,225,222,https://i.ytimg.com/vi/NuZJQ-YS7_w/default.jpg,FALSE,FALSE,FALSE
A9YcrloL3oE,269528,8189,36280,https://i.ytimg.com/vi/A9YcrloL3oE/default.jpg,FALSE,FALSE,FALSE
o21-6NnDmzY,783,525,169,https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg,FALSE,FALSE,FALSE
08OhPK2BVIU,336856,3787,16831,https://i.ytimg.com/vi/08OhPK2BVIU/default.jpg,FALSE,FALSE,FALSE
vsA_L1t4vXY,9369,231,739,https://i.ytimg.com/vi/vsA_L1t4vXY/default.jpg,FALSE,FALSE,FALSE
DuRobNfQK5c,5890,370,476,https://i.ytimg.com/vi/DuRobNfQK5c/default.jpg,FALSE,FALSE,FALSE
E_ViwNxUldw,7418,632,938,https://i.ytimg.com/vi/E_ViwNxUldw/default.jpg,FALSE,FALSE,FALSE
e-XM8pek6Kg,12094,384,751,https://i.ytimg.com/vi/e-XM8pek6Kg/default.jpg,FALSE,FALSE,FALSE
yawznhmT8x8,26211,702,1115,https://i.ytimg.com/vi/yawznhmT8x8/default.jpg,FALSE,FALSE,FALSE
qvZybtmE5RY,7057,1667,3425,https://i.ytimg.com/vi/qvZybtmE5RY/default.jpg,FALSE,FALSE,FALSE
JyUKqUTp9rc,137076,1576,192009,https://i.ytimg.com/vi/JyUKqUTp9rc/default.jpg,FALSE,FALSE,FALSE
17x4Auq4Tw4,7424,462,312,https://i.ytimg.com/vi/17x4Auq4Tw4/default.jpg,FALSE,FALSE,FALSE
kCg5D8KMqk4,43247,641,8991,https://i.ytimg.com/vi/kCg5D8KMqk4/default.jpg,FALSE,FALSE,FALSE
T9KTTP7jrBo,7293,376,583,https://i.ytimg.com/vi/T9KTTP7jrBo/default.jpg,FALSE,FALSE,FALSE
ZQcaYYHqrUY,41056,3663,7083,https://i.ytimg.com/vi/ZQcaYYHqrUY/default.jpg,FALSE,FALSE,FALSE
ByeyFfOHgQA,87058,9004,19505,https://i.ytimg.com/vi/ByeyFfOHgQA/default.jpg,FALSE,FALSE,FALSE
htmLGVUqIos,8543,93,473,https://i.ytimg.com/vi/htmLGVUqIos/default.jpg,FALSE,FALSE,FALSE
3BHcVPSD4p0,143,72,0,https://i.ytimg.com/vi/3BHcVPSD4p0/default.jpg,TRUE,FALSE,FALSE
DFZmEaNqdNc,1629,30,106,https://i.ytimg.com/vi/DFZmEaNqdNc/default.jpg,FALSE,FALSE,FALSE
ChqXsD5L8Ac,5087,405,1081,https://i.ytimg.com/vi/ChqXsD5L8Ac/default.jpg,FALSE,FALSE,FALSE
tXlbRhkQaVc,6090,1007,1385,https://i.ytimg.com/vi/tXlbRhkQaVc/default.jpg,FALSE,FALSE,FALSE
hpsugpjc3dE,15627,565,1377,https://i.ytimg.com/vi/hpsugpjc3dE/default.jpg,FALSE,FALSE,FALSE
Su9Mns6fWV8,3725,67,270,https://i.ytimg.com/vi/Su9Mns6fWV8/default.jpg,FALSE,FALSE,FALSE
AjMBDpRXsYA,94,54,0,https://i.ytimg.com/vi/AjMBDpRXsYA/default.jpg,TRUE,FALSE,FALSE
F7jcFXTnBiQ,6512,32,754,https://i.ytimg.com/vi/F7jcFXTnBiQ/default.jpg,FALSE,FALSE,FALSE
bqFjyo7I8fY,144982,1671,11272,https://i.ytimg.com/vi/bqFjyo7I8fY/default.jpg,FALSE,FALSE,FALSE
o3_jM-Ccb9g,4544,187,444,https://i.ytimg.com/vi/o3_jM-Ccb9g/default.jpg,FALSE,FALSE,FALSE
G2JLc63P7pw,2019,151,214,https://i.ytimg.com/vi/G2JLc63P7pw/default.jpg,FALSE,FALSE,FALSE
-5aaJJQFvOg,93451,1059,4876,https://i.ytimg.com/vi/-5aaJJQFvOg/default.jpg,FALSE,FALSE,FALSE
ee24QB3o16o,438,30,65,https://i.ytimg.com/vi/ee24QB3o16o/default.jpg,FALSE,FALSE,FALSE
NXpYoiCOuLE,530,7,48,https://i.ytimg.com/vi/NXpYoiCOuLE/default.jpg,FALSE,FALSE,FALSE
IOLzpBzUXZs,1524,42,184,https://i.ytimg.com/vi/IOLzpBzUXZs/default.jpg,FALSE,FALSE,FALSE
dg2ROPhbHg4,145,35,114,https://i.ytimg.com/vi/dg2ROPhbHg4/default.jpg,FALSE,FALSE,FALSE
GABCneYEE84,69044,2332,10255,https://i.ytimg.com/vi/GABCneYEE84/default.jpg,FALSE,FALSE,FALSE
Sbp8MmSc2kQ,10663,294,1689,https://i.ytimg.com/vi/Sbp8MmSc2kQ/default.jpg,FALSE,FALSE,FALSE
aFuA50H9uek,64245,1867,15459,https://i.ytimg.com/vi/aFuA50H9uek/default.jpg,FALSE,FALSE,FALSE
qVWzDX5NrhQ,16131,189,1262,https://i.ytimg.com/vi/qVWzDX5NrhQ/default.jpg,FALSE,FALSE,FALSE
g2MyotPRcXE,3300,64,160,https://i.ytimg.com/vi/g2MyotPRcXE/default.jpg,FALSE,FALSE,FALSE
dJgoTcyrFZ4,3204,886,3451,https://i.ytimg.com/vi/dJgoTcyrFZ4/default.jpg,FALSE,FALSE,FALSE
ObvUP5YxAKg,5655,1100,9731,https://i.ytimg.com/vi/ObvUP5YxAKg/default.jpg,FALSE,FALSE,FALSE
dRtqFjYYUY0,73628,1036,6138,https://i.ytimg.com/vi/dRtqFjYYUY0/default.jpg,FALSE,FALSE,FALSE
BFWI0GQZA14,42862,2417,2600,https://i.ytimg.com/vi/BFWI0GQZA14/default.jpg,FALSE,FALSE,FALSE
#NAME?,400,157,491,https://i.ytimg.com/vi/-HoAafTYR9w/default.jpg,FALSE,FALSE,FALSE
MYdqaxZndzE,2335,82,182,https://i.ytimg.com/vi/MYdqaxZndzE/default.jpg,FALSE,FALSE,FALSE
g_WBVi-bu9Q,440,57,55,https://i.ytimg.com/vi/g_WBVi-bu9Q/default.jpg,FALSE,FALSE,FALSE
r4qSDOHeWjk,25710,485,1875,https://i.ytimg.com/vi/r4qSDOHeWjk/default.jpg,FALSE,FALSE,FALSE
qZHycHI3F1Q,596967,8201,31304,https://i.ytimg.com/vi/qZHycHI3F1Q/default.jpg,FALSE,FALSE,FALSE
uwQX7nz0aUs,9195,592,771,https://i.ytimg.com/vi/uwQX7nz0aUs/default.jpg,FALSE,FALSE,FALSE
V5cOvyDpWfM,53817,164691,60921,https://i.ytimg.com/vi/V5cOvyDpWfM/default.jpg,FALSE,FALSE,FALSE
zuMkDVbThVw,1222,50,406,https://i.ytimg.com/vi/zuMkDVbThVw/default.jpg,FALSE,FALSE,FALSE
phXTecbj6NI,5253,483,483,https://i.ytimg.com/vi/phXTecbj6NI/default.jpg,FALSE,FALSE,FALSE
oOZ_Q6qzXuw,20700,1130,7224,https://i.ytimg.com/vi/oOZ_Q6qzXuw/default.jpg,FALSE,FALSE,FALSE
OpsHLG657lM,3338,1305,2033,https://i.ytimg.com/vi/OpsHLG657lM/default.jpg,FALSE,FALSE,FALSE
SJNdBNxNGno,6639,177,763,https://i.ytimg.com/vi/SJNdBNxNGno/default.jpg,FALSE,FALSE,FALSE
1kEoS9WwpmA,13276,191,819,https://i.ytimg.com/vi/1kEoS9WwpmA/default.jpg,FALSE,FALSE,FALSE
NSrNn5LuxxQ,969,166,1811,https://i.ytimg.com/vi/NSrNn5LuxxQ/default.jpg,FALSE,FALSE,FALSE
2B1sY4NecnI,862,273,1565,https://i.ytimg.com/vi/2B1sY4NecnI/default.jpg,FALSE,FALSE,FALSE
_IuEg3xbDA0,72171,914,5717,https://i.ytimg.com/vi/_IuEg3xbDA0/default.jpg,FALSE,FALSE,FALSE
fZwwcwfbmdo,5078,1126,9872,https://i.ytimg.com/vi/fZwwcwfbmdo/default.jpg,FALSE,FALSE,FALSE
_6lGaYh71g4,14104,466,2527,https://i.ytimg.com/vi/_6lGaYh71g4/default.jpg,FALSE,FALSE,FALSE
KNxUDJ8_qI0,139675,3764,8511,https://i.ytimg.com/vi/KNxUDJ8_qI0/default.jpg,FALSE,FALSE,FALSE
0vXLU9BnDPc,2632,46,132,https://i.ytimg.com/vi/0vXLU9BnDPc/default.jpg,FALSE,FALSE,FALSE
1DQ9UTz5j8o,37480,734,4157,https://i.ytimg.com/vi/1DQ9UTz5j8o/default.jpg,FALSE,FALSE,FALSE
QCjk_NPsIqU,165177,13332,25674,https://i.ytimg.com/vi/QCjk_NPsIqU/default.jpg,FALSE,FALSE,FALSE
JQkjAhmvITI,24342,245,2026,https://i.ytimg.com/vi/JQkjAhmvITI/default.jpg,FALSE,FALSE,FALSE
Ecd4eA067P0,19409,2640,3701,https://i.ytimg.com/vi/Ecd4eA067P0/default.jpg,FALSE,FALSE,FALSE
nFpEuUY-zQ0,8124,909,1370,https://i.ytimg.com/vi/nFpEuUY-zQ0/default.jpg,FALSE,FALSE,FALSE
oWdLorlbhfU,249,396,342,https://i.ytimg.com/vi/oWdLorlbhfU/default.jpg,FALSE,FALSE,FALSE
X2BfTXIwABo,9404,712,2391,https://i.ytimg.com/vi/X2BfTXIwABo/default.jpg,FALSE,FALSE,FALSE
fHZe0PJf8HA,1805,118,391,https://i.ytimg.com/vi/fHZe0PJf8HA/default.jpg,FALSE,FALSE,FALSE
qDDNcyOhqCI,2396,146,680,https://i.ytimg.com/vi/qDDNcyOhqCI/default.jpg,FALSE,FALSE,FALSE
_s1M-rkDO8Q,877,32,85,https://i.ytimg.com/vi/_s1M-rkDO8Q/default.jpg,FALSE,FALSE,FALSE
If-n27SUAl8,461,7,32,https://i.ytimg.com/vi/If-n27SUAl8/default.jpg,FALSE,FALSE,FALSE
Ps7GzIV2KP0,13837,589,3048,https://i.ytimg.com/vi/Ps7GzIV2KP0/default.jpg,FALSE,FALSE,FALSE
YbQ-NgaCntk,3457,124,198,https://i.ytimg.com/vi/YbQ-NgaCntk/default.jpg,FALSE,FALSE,FALSE
H_ZaS6agxPs,1273,8,130,https://i.ytimg.com/vi/H_ZaS6agxPs/default.jpg,FALSE,FALSE,FALSE
JeRtUXTQ_aQ,40552,1237,2131,https://i.ytimg.com/vi/JeRtUXTQ_aQ/default.jpg,FALSE,FALSE,FALSE
uu99R0zAUEw,27790,1340,2549,https://i.ytimg.com/vi/uu99R0zAUEw/default.jpg,FALSE,FALSE,FALSE
DmTcVy7Ng-g,4830,115,376,https://i.ytimg.com/vi/DmTcVy7Ng-g/default.jpg,FALSE,FALSE,FALSE
#NAME?,903,104,310,https://i.ytimg.com/vi/-knTMViJqMU/default.jpg,FALSE,FALSE,FALSE
f2MZnJlDJ4c,23474,1781,2650,https://i.ytimg.com/vi/f2MZnJlDJ4c/default.jpg,FALSE,FALSE,FALSE
Ga7thDlGbs8,355,664,1320,https://i.ytimg.com/vi/Ga7thDlGbs8/default.jpg,FALSE,FALSE,FALSE
CW70dL5430c,2097,92,257,https://i.ytimg.com/vi/CW70dL5430c/default.jpg,FALSE,FALSE,FALSE
OKXLBEvGgTA,30550,671,2313,https://i.ytimg.com/vi/OKXLBEvGgTA/default.jpg,FALSE,FALSE,FALSE
cy9W-ZywVPc,185530,1160,30091,https://i.ytimg.com/vi/cy9W-ZywVPc/default.jpg,FALSE,FALSE,FALSE
htWO0--MbQg,21014,7880,4213,https://i.ytimg.com/vi/htWO0--MbQg/default.jpg,FALSE,FALSE,FALSE
CP6aYDssDSE,36107,1896,5301,https://i.ytimg.com/vi/CP6aYDssDSE/default.jpg,FALSE,FALSE,FALSE
4iyOED0DPZw,127,137,319,https://i.ytimg.com/vi/4iyOED0DPZw/default.jpg,FALSE,FALSE,FALSE
UCrMn3LLMVU,25500,256,609,https://i.ytimg.com/vi/UCrMn3LLMVU/default.jpg,FALSE,FALSE,FALSE
r87aoVq4gZg,1813,29,129,https://i.ytimg.com/vi/r87aoVq4gZg/default.jpg,FALSE,FALSE,FALSE
Hndpk6A4VcE,5855,2354,1841,https://i.ytimg.com/vi/Hndpk6A4VcE/default.jpg,FALSE,FALSE,FALSE
w4C4aSHUtE0,6744,593,367,https://i.ytimg.com/vi/w4C4aSHUtE0/default.jpg,FALSE,FALSE,FALSE
RmH15TCBvDk,837,161,103,https://i.ytimg.com/vi/RmH15TCBvDk/default.jpg,FALSE,FALSE,FALSE
jS9q7Tu_G0o,62714,1427,10105,https://i.ytimg.com/vi/jS9q7Tu_G0o/default.jpg,FALSE,FALSE,FALSE
Q6vfaPuftmE,139,206,263,https://i.ytimg.com/vi/Q6vfaPuftmE/default.jpg,FALSE,FALSE,FALSE
v4DFeT9z7yY,0,0,0,https://i.ytimg.com/vi/v4DFeT9z7yY/default.jpg,TRUE,TRUE,FALSE
DSG-zxGRkJw,13628,139,892,https://i.ytimg.com/vi/DSG-zxGRkJw/default.jpg,FALSE,FALSE,FALSE
iDN7xlv3xxM,35192,158,2494,https://i.ytimg.com/vi/iDN7xlv3xxM/default.jpg,FALSE,FALSE,FALSE
V8d6oQPQmX0,10716,750,2713,https://i.ytimg.com/vi/V8d6oQPQmX0/default.jpg,FALSE,FALSE,FALSE
JDkHmQEOkYo,21799,470,1711,https://i.ytimg.com/vi/JDkHmQEOkYo/default.jpg,FALSE,FALSE,FALSE
Oyq8Di01nN8,16849,1718,3251,https://i.ytimg.com/vi/Oyq8Di01nN8/default.jpg,FALSE,FALSE,FALSE
4EIvK9XsFRo,4453,193,453,https://i.ytimg.com/vi/4EIvK9XsFRo/default.jpg,FALSE,FALSE,FALSE
scMSeVaE7Ao,621,264,1048,https://i.ytimg.com/vi/scMSeVaE7Ao/default.jpg,FALSE,FALSE,FALSE
pi2Ri9-K3_E,17384,1285,3385,https://i.ytimg.com/vi/pi2Ri9-K3_E/default.jpg,FALSE,FALSE,FALSE
dAfqL3Hts_U,1120,53,527,https://i.ytimg.com/vi/dAfqL3Hts_U/default.jpg,FALSE,FALSE,FALSE
PLtyqLPx_8M,358,55,81,https://i.ytimg.com/vi/PLtyqLPx_8M/default.jpg,FALSE,FALSE,FALSE
uwfIr6flLXk,88902,20510,8060,https://i.ytimg.com/vi/uwfIr6flLXk/default.jpg,FALSE,FALSE,FALSE
sScTRKljFUs,376,4,51,https://i.ytimg.com/vi/sScTRKljFUs/default.jpg,FALSE,FALSE,FALSE
gmfH2LBCdaY,11352,157,1207,https://i.ytimg.com/vi/gmfH2LBCdaY/default.jpg,FALSE,FALSE,FALSE
XUqRem0W8L8,787827,17244,65159,https://i.ytimg.com/vi/XUqRem0W8L8/default.jpg,FALSE,FALSE,FALSE
ikZQLvKZYMA,494,69,108,https://i.ytimg.com/vi/ikZQLvKZYMA/default.jpg,FALSE,FALSE,FALSE
SNHc2PxY8lY,25327,207,1453,https://i.ytimg.com/vi/SNHc2PxY8lY/default.jpg,FALSE,FALSE,FALSE
OgcqNuWfFFA,6705,234,506,https://i.ytimg.com/vi/OgcqNuWfFFA/default.jpg,FALSE,FALSE,FALSE
sRbhD2unwBc,469,43,86,https://i.ytimg.com/vi/sRbhD2unwBc/default.jpg,FALSE,FALSE,FALSE
3yy-dKTmyOo,61022,1675,10008,https://i.ytimg.com/vi/3yy-dKTmyOo/default.jpg,FALSE,FALSE,FALSE
qqOR3qXyTY0,57,3,25,https://i.ytimg.com/vi/qqOR3qXyTY0/default.jpg,FALSE,FALSE,FALSE
L5hl45NIAhc,393,40,177,https://i.ytimg.com/vi/L5hl45NIAhc/default.jpg,FALSE,FALSE,FALSE
QRq0pkr2TWM,27962,336,444,https://i.ytimg.com/vi/QRq0pkr2TWM/default.jpg,FALSE,FALSE,FALSE
k8IEepWOoAQ,1850,41,215,https://i.ytimg.com/vi/k8IEepWOoAQ/default.jpg,FALSE,FALSE,FALSE
cik0lYDZa7c,124,7,20,https://i.ytimg.com/vi/cik0lYDZa7c/default.jpg,FALSE,FALSE,FALSE
rJQYzX6Bgio,20425,319,2211,https://i.ytimg.com/vi/rJQYzX6Bgio/default.jpg,FALSE,FALSE,FALSE
